['ClinVarArt', 'CVCF', 0.05, 'Sym', 300, 0]	S	8	165	120	7	3.9961	0.0462	0.5333	0.0851	
['ClinVarArt', 'C45votingFilter', 0.4, 'Sym', 1000, 0]	S	259	377	223	141	4.0663	0.4072	0.6475	0.5	
['ClinVarArt', 'CNN', 0.6, 'Sym', 100, 0]	F									
['ClinVarArt', 'IPF', 0.05, 'Sym', 1000, 0]	S	30	628	322	20	7.2904	0.0456	0.6	0.0847	
['ClinVarArt', 'CNN', 0.4, 'Asym', 500, 0]	F									
['ClinVarArt', 'ORBoostFilter', 0.2, 'Sym', 300, 0]	N	0	0	240	60	6.0596	0.0	0.0	0.0	
['ClinVarArt', 'IPF', 0.6, 'Asym', 3000, 0]	S	1166	689	511	634	5.8337	0.6286	0.6478	0.638	
['ClinVarArt', 'ORBoostFilter', 0.5, 'Sym', 500, 0]	N	0	0	250	250	7.9598	0.0	0.0	0.0	
['ClinVarArt', 'C45votingFilter', 0.1, 'Sym', 300, 0]	S	19	181	89	11	4.9388	0.095	0.6333	0.1652	
['ClinVarArt', 'C45robustFilter', 0.7, 'Asym', 1000, 0]	S	460	178	122	240	5.8968	0.721	0.6571	0.6876	
['ClinVarArt', 'C45robustFilter', 0.2, 'Asym', 100, 0]	S	15	41	39	5	4.4455	0.2679	0.75	0.3947	
['ClinVarArt', 'BBNR', 0.05, 'Asym', 3000, 0]	F									
['ClinVarArt', 'BBNR', 0.7, 'Asym', 500, 0]	F									
['ClinVarArt', 'CNN', 0.1, 'Sym', 3000, 0]	F									
['ClinVarArt', 'C45votingFilter', 0.4, 'Asym', 1000, 0]	S	253	381	219	147	3.9854	0.3991	0.6325	0.4894	
['ClinVarArt', 'C45robustFilter', 0.2, 'Sym', 100, 0]	S	11	52	28	9	3.6839	0.1746	0.55	0.2651	
['ClinVarArt', 'C45votingFilter', 0.7, 'Sym', 3000, 0]	S	1437	573	327	663	4.5844	0.7149	0.6843	0.6993	
['ClinVarArt', 'C45iteratedVotingFilter', 0.3, 'Asym', 300, 0]	S	62	139	71	28	6.4707	0.3085	0.6889	0.4261	
['ClinVarArt', 'HARF', 0.3, 'Asym', 300, 0]	F									
['ClinVarArt', 'ORBoostFilter', 0.2, 'Asym', 300, 0]	N	0	0	240	60	7.9125	0.0	0.0	0.0	
['ClinVarArt', 'IPF', 0.4, 'Sym', 300, 0]	S	85	120	60	35	6.8118	0.4146	0.7083	0.5231	
['ClinVarArt', 'IPF', 0.05, 'Asym', 500, 0]	S	18	297	178	7	6.7943	0.0571	0.72	0.1059	
['ClinVarArt', 'IPF', 0.7, 'Sym', 100, 0]	S	44	18	12	26	6.5171	0.7097	0.6286	0.6667	
['ClinVarArt', 'C45robustFilter', 0.7, 'Sym', 1000, 0]	S	450	198	102	250	7.6115	0.6944	0.6429	0.6677	
['ClinVarArt', 'CNN', 0.05, 'Sym', 500, 0]	F									
['ClinVarArt', 'CVCF', 0.4, 'Asym', 300, 0]	S	91	114	66	29	3.9147	0.4439	0.7583	0.56	
['ClinVarArt', 'BBNR', 0.2, 'Sym', 300, 0]	F									
['ClinVarArt', 'IPF', 0.2, 'Sym', 3000, 0]	S	394	1534	866	206	5.5358	0.2044	0.6567	0.3117	
['ClinVarArt', 'IPF', 0.5, 'Sym', 1000, 0]	S	340	317	183	160	5.2235	0.5175	0.68	0.5877	
['ClinVarArt', 'BBNR', 0.4, 'Asym', 1000, 0]	F									
['ClinVarArt', 'C45iteratedVotingFilter', 0.7, 'Sym', 1000, 0]	S	474	210	90	226	4.4742	0.693	0.6771	0.685	
['ClinVarArt', 'CNN', 0.5, 'Sym', 500, 0]	F									
['ClinVarArt', 'CVCF', 0.1, 'Asym', 1000, 0]	S	70	543	357	30	5.6622	0.1142	0.7	0.1964	
['ClinVarArt', 'CVCF', 0.3, 'Sym', 100, 0]	S	19	48	22	11	3.6922	0.2836	0.6333	0.3918	
['ClinVarArt', 'CVCF', 0.6, 'Asym', 3000, 0]	S	1206	739	461	594	4.5094	0.6201	0.67	0.6441	
['ClinVarArt', 'C45votingFilter', 0.6, 'Asym', 100, 0]	S	37	21	19	23	3.5876	0.6379	0.6167	0.6271	
['ClinVarArt', 'C45iteratedVotingFilter', 0.7, 'Asym', 500, 0]	S	227	88	62	123	4.349	0.7206	0.6486	0.6827	
['ClinVarArt', 'BBNR', 0.5, 'Asym', 500, 0]	F									
['ClinVarArt', 'AENN', 0.5, 'Asym', 3000, 0]	F									
['ClinVarArt', 'BBNR', 0.4, 'Sym', 3000, 0]	F									
['ClinVarArt', 'CNN', 0.05, 'Asym', 300, 0]	F									
['ClinVarArt', 'C45votingFilter', 0.6, 'Sym', 100, 0]	S	39	23	17	21	6.6277	0.629	0.65	0.6393	
['ClinVarArt', 'IPF', 0.5, 'Asym', 500, 0]	S	159	145	105	91	7.7353	0.523	0.636	0.574	
['ClinVarArt', 'IPF', 0.2, 'Asym', 1000, 0]	S	120	524	276	80	7.8697	0.1863	0.6	0.2844	
['ClinVarArt', 'CNN', 0.05, 'Sym', 300, 0]	F									
['ClinVarArt', 'C45votingFilter', 0.5, 'Asym', 3000, 0]	S	989	951	549	511	4.558	0.5098	0.6593	0.575	
['ClinVarArt', 'IPF', 0.5, 'Sym', 500, 0]	S	160	149	101	90	5.1309	0.5178	0.64	0.5725	
['ClinVarArt', 'IPF', 0.2, 'Sym', 1000, 0]	S	139	524	276	61	5.301	0.2097	0.695	0.3221	
['ClinVarArt', 'ORBoostFilter', 0.6, 'Asym', 3000, 0]	N	0	0	1200	1800	36.9853	0.0	0.0	0.0	
['ClinVarArt', 'BBNR', 0.5, 'Sym', 100, 0]	F									
['ClinVarArt', 'CVCF', 0.6, 'Sym', 3000, 0]	S	1247	731	469	553	4.5155	0.6304	0.6928	0.6601	
['ClinVarArt', 'C45votingFilter', 0.5, 'Sym', 3000, 0]	S	1040	969	531	460	6.15	0.5177	0.6933	0.5928	
['ClinVarArt', 'CNN', 0.05, 'Asym', 100, 0]	F									
['ClinVarArt', 'C45robustFilter', 0.6, 'Sym', 3000, 0]	S	1217	771	429	583	6.3674	0.6122	0.6761	0.6426	
['ClinVarArt', 'IPF', 0.5, 'Asym', 300, 0]	S	103	97	53	47	7.2424	0.515	0.6867	0.5886	
['ClinVarArt', 'IPF', 0.2, 'Asym', 500, 0]	S	65	239	161	35	7.4915	0.2138	0.65	0.3218	
['ClinVarArt', 'CNN', 0.05, 'Sym', 100, 0]	F									
['ClinVarArt', 'BBNR', 0.1, 'Sym', 1000, 0]	F									
['ClinVarArt', 'BBNR', 0.4, 'Asym', 3000, 0]	F									
['ClinVarArt', 'BBNR', 0.5, 'Asym', 100, 0]	F									
['ClinVarArt', 'C45votingFilter', 0.5, 'Asym', 1000, 0]	S	332	286	214	168	4.2124	0.5372	0.664	0.5939	
['ClinVarArt', 'IPF', 0.5, 'Sym', 300, 0]	S	102	96	54	48	4.9297	0.5152	0.68	0.5862	
['ClinVarArt', 'C45iteratedVotingFilter', 0.7, 'Sym', 500, 0]	S	238	81	69	112	4.5865	0.7461	0.68	0.7115	
['ClinVarArt', 'IPF', 0.2, 'Sym', 500, 0]	S	71	261	139	29	6.7222	0.2139	0.71	0.3287	
['ClinVarArt', 'HARF', 0.6, 'Sym', 500, 0]	F									
